Frequency (Hz)	Level (dB)
520.834351	-80.387589
521.507263	-85.793640
522.180176	-78.026947
522.853088	-79.212494
523.526001	-82.435196
524.198914	-79.105980
524.871826	-81.320236
525.544739	-80.479050
526.217651	-82.389992
526.890564	-89.303154
527.563477	-81.273521
528.236389	-81.151833
528.909302	-80.498749
529.582214	-80.492378
530.255127	-80.906929
530.928040	-82.224602
531.600952	-81.225914
532.273865	-80.190598
532.946777	-84.063690
533.619690	-82.328178
534.292603	-80.006271
534.965515	-82.079002
535.638428	-79.716217
536.311340	-79.447868
536.984253	-78.800293
537.657166	-79.797386
538.330078	-77.405045
539.002991	-78.453285
539.675903	-78.472961
540.348816	-80.273857
541.021729	-79.082001
541.694641	-80.758034
542.367554	-83.862640
543.040466	-83.296776
543.713379	-79.704750
544.386292	-79.903320
545.059204	-79.684868
545.732117	-80.327484
546.405029	-81.152527
547.077942	-76.490616
547.750854	-84.102455
548.423767	-80.228645
549.096680	-80.350403
549.769592	-81.735741
550.442505	-82.946350
551.115417	-81.901810
551.788330	-82.394684
552.461243	-82.701477
553.134155	-80.382301
553.807068	-79.723770
554.479980	-79.230103
555.152893	-75.826164
555.825806	-82.329041
556.498718	-83.417854
557.171631	-79.464569
557.844543	-75.834785
558.517456	-79.938530
559.190369	-79.469025
559.863281	-79.768723
560.536194	-78.008316
561.209106	-77.426086
561.882019	-80.300697
562.554932	-79.976936
563.227844	-77.173035
563.900757	-79.488930
564.573669	-80.951302
565.246582	-80.608917
565.919495	-80.962723
566.592407	-82.425850
567.265320	-77.152573
567.938232	-78.581490
568.611145	-84.006325
569.284058	-78.632095
569.956970	-75.646446
570.629883	-80.095039
571.302795	-81.066025
571.975708	-79.734734
572.648621	-79.219055
573.321533	-80.188492
573.994446	-82.054329
574.667358	-76.792648
575.340271	-79.342583
576.013184	-78.973488
576.686096	-76.999390
577.359009	-75.081352
578.031921	-76.961075
578.704834	-80.331345
579.377747	-77.558556
580.050659	-77.268990
580.723572	-79.114517
581.396484	-81.655518
582.069397	-74.784393
582.742310	-84.239914
583.415222	-76.371117
584.088135	-75.944603
584.761047	-73.943565
585.433960	-79.780960
586.106873	-73.636841
586.779785	-75.055740
587.452698	-75.194717
588.125610	-76.198402
588.798523	-75.832390
589.471436	-72.433945
590.144348	-69.980293
590.817261	-70.776917
591.490173	-66.664368
592.163086	-65.068634
592.835999	-64.543892
593.508911	-64.991783
594.181824	-68.998100
594.854736	-68.221649
595.527649	-69.211014
596.200562	-68.966682
596.873474	-70.008331
597.546387	-72.700066
